vehicles,Avg_Traffic_Duration,date,events,weather,temperature,hour,,
209,2.6,27-07-2024,Weekend,Stormy,21.4,19,,
79,1.375,27-07-2024,Weekend,Cloudy,22.7,3,,
410,0.7,27-07-2024,Weekend,Sunny,27,6,,
451,1.64,27-07-2024,Weekend,Foggy,11.4,3,,
204,3.295,28-07-2024,Weekend,Rainy,21.2,2,,
76,3.08,28-07-2024,Weekend,Cloudy,25.9,18,,
238,0.98,28-07-2024,Weekend,Stormy,16.2,14,,
236,4.15,28-07-2024,Weekend,Stormy,23.6,9,,
364,4.3,28-07-2024,Weekend,Foggy,15.2,22,,
408,1.765,28-07-2024,Weekend,Cloudy,28.2,12,,
213,3.555,28-07-2024,Weekend,Stormy,21.1,23,,
132,4.115,28-07-2024,Weekend,Stormy,18.2,8,,
493,0.95,28-07-2024,Weekend,Stormy,23.6,20,,
245,3.25,28-07-2024,Weekend,Rainy,22.5,23,,
204,3.41,28-07-2024,Weekend,Foggy,18.1,15,,
76,4.73,28-07-2024,Weekend,Stormy,23.5,7,,
263,0.38,29-07-2024,None,Sunny,30.9,6,,
98,3.26,29-07-2024,None,Stormy,19.1,2,,
489,1.385,29-07-2024,None,Foggy,11.4,4,,
143,0.955,29-07-2024,None,Foggy,14.3,8,,
283,3.885,29-07-2024,None,Sunny,27.7,20,,
460,4.255,29-07-2024,None,Cloudy,22.3,11,,
53,4.945,29-07-2024,None,Cloudy,20.7,16,,
69,0.405,30-07-2024,Festival,Rainy,20.8,11,,
240,2.215,30-07-2024,Festival,Foggy,18.8,0,,
180,1.125,30-07-2024,Festival,Sunny,38.1,11,,
126,1.185,30-07-2024,Festival,Cloudy,24.1,7,,
382,2.6,30-07-2024,Festival,Cloudy,22.3,7,,
340,2.955,30-07-2024,Festival,Stormy,23.5,2,,
185,1.73,30-07-2024,Festival,Sunny,26,14,,
446,1.185,30-07-2024,Festival,Stormy,18.3,22,,
227,1.54,30-07-2024,Festival,Rainy,24.8,3,,
376,0.13,30-07-2024,Festival,Stormy,21.8,9,,
224,2.565,30-07-2024,Festival,Cloudy,28,13,,
175,1.07,30-07-2024,Festival,Sunny,27.7,15,,
237,4.375,30-07-2024,Festival,Stormy,21.2,16,,
80,3.735,30-07-2024,Festival,Rainy,25.7,7,,
469,3.315,30-07-2024,Festival,Sunny,27.5,5,,
270,2.035,30-07-2024,Festival,Sunny,32.8,10,,
171,4.87,30-07-2024,Festival,Sunny,37.7,10,,
110,4.805,31-07-2024,None,Sunny,27.1,17,,
111,0.24,31-07-2024,None,Sunny,33.8,11,,
157,0.68,31-07-2024,None,Cloudy,28.7,16,,
182,0.07,31-07-2024,None,Cloudy,26.9,2,,
187,0.78,31-07-2024,None,Cloudy,28.3,4,,
467,4.675,31-07-2024,None,Cloudy,27.4,12,,
65,1.05,31-07-2024,None,Sunny,31,10,,
311,4.485,31-07-2024,None,Rainy,22.7,6,,
68,3.385,31-07-2024,None,Rainy,24.2,14,,
274,1.46,31-07-2024,None,Stormy,21.6,17,,
466,4.38,31-07-2024,None,Rainy,26.1,15,,
94,4.455,31-07-2024,None,Cloudy,29.8,15,,
438,0.345,31-07-2024,None,Sunny,26,16,,
220,1.11,31-07-2024,None,Cloudy,26,13,,
476,1.45,31-07-2024,None,Stormy,19.8,20,,
417,1.89,31-07-2024,None,Sunny,39.5,19,,
152,1.76,31-07-2024,None,Rainy,23,14,,
402,2.335,01-08-2024,Festival,Stormy,20.5,8,,
71,4.295,01-08-2024,Festival,Foggy,13,6,,
237,4.33,01-08-2024,Festival,Foggy,11.9,16,,
157,2.59,01-08-2024,Festival,Sunny,36.9,10,,
491,2.245,01-08-2024,Festival,Rainy,22,12,,
354,2.565,01-08-2024,Festival,Stormy,20.7,8,,
78,2.35,01-08-2024,Festival,Foggy,18.5,4,,
221,2.37,01-08-2024,Festival,Rainy,20.3,11,,
485,1.115,01-08-2024,Festival,Cloudy,25.6,9,,
390,3.9,01-08-2024,Festival,Sunny,38.4,3,,
105,3.8,01-08-2024,Festival,Foggy,10.4,18,,
130,0.705,01-08-2024,Festival,Foggy,14,0,,
411,4.88,01-08-2024,Festival,Stormy,21.5,10,,
204,3.26,01-08-2024,Festival,Sunny,26.4,9,,
365,0.22,01-08-2024,Festival,Sunny,29.3,13,,
60,1.565,01-08-2024,Festival,Foggy,12.3,0,,
496,2.26,02-08-2024,None,Cloudy,24.4,8,,
243,2.445,02-08-2024,None,Rainy,26.8,4,,
302,3.96,02-08-2024,None,Stormy,21.2,2,,
78,2.32,02-08-2024,None,Cloudy,23,22,,
55,3.365,02-08-2024,None,Rainy,21.3,19,,
322,3.06,02-08-2024,None,Cloudy,29.5,13,,
424,4.1,02-08-2024,None,Stormy,19.1,20,,
162,2.3,03-08-2024,Weekend,Rainy,24.6,6,,
497,2.48,03-08-2024,Weekend,Sunny,26.9,4,,
334,0.345,03-08-2024,Weekend,Stormy,20.2,1,,
350,4.095,03-08-2024,Weekend,Foggy,16.5,13,,
52,1.295,03-08-2024,Weekend,Foggy,14.4,21,,
276,2.515,03-08-2024,Weekend,Sunny,26.5,9,,
86,2.065,03-08-2024,Weekend,Foggy,10.2,7,,
134,4.455,03-08-2024,Weekend,Sunny,33.8,22,,
154,4.245,03-08-2024,Weekend,Stormy,19.4,13,,
203,3.525,03-08-2024,Weekend,Foggy,11,7,,
392,4.2,03-08-2024,Weekend,Foggy,14,10,,
121,2.82,03-08-2024,Weekend,Foggy,18.2,6,,
479,1.8,03-08-2024,Weekend,Cloudy,28.8,17,,
324,1.38,03-08-2024,Weekend,Stormy,20.6,22,,
228,2.565,03-08-2024,Weekend,Cloudy,25.8,16,,
119,3.185,04-08-2024,Weekend,Foggy,12.1,17,,
222,4.215,04-08-2024,Weekend,Rainy,24,11,,
195,2.94,04-08-2024,Weekend,Rainy,23.4,17,,
196,2.575,04-08-2024,Weekend,Sunny,36.2,15,,
391,3.29,04-08-2024,Weekend,Stormy,23.8,14,,
296,2.06,04-08-2024,Weekend,Rainy,24.7,6,,
361,1.565,04-08-2024,Weekend,Stormy,19,11,,
309,4.99,04-08-2024,Weekend,Foggy,16.1,17,,
316,0.51,04-08-2024,Weekend,Rainy,18.3,22,,
132,3.24,04-08-2024,Weekend,Sunny,29.7,1,,
241,4.96,04-08-2024,Weekend,Foggy,11.1,7,,
180,4.445,04-08-2024,Weekend,Foggy,13.2,18,,
396,3.12,04-08-2024,Weekend,Sunny,33.1,23,,
212,3.475,04-08-2024,Weekend,Stormy,21.5,11,,
208,2.09,05-08-2024,None,Sunny,28.3,21,,
130,0.195,05-08-2024,None,Rainy,25.4,10,,
270,1.3,05-08-2024,None,Stormy,20.7,22,,
158,3.845,05-08-2024,None,Rainy,23.2,15,,
172,1.045,05-08-2024,None,Rainy,26.7,8,,
452,3.115,05-08-2024,None,Cloudy,26.5,12,,
256,3.215,05-08-2024,None,Cloudy,26.6,12,,
466,4.5,05-08-2024,None,Sunny,27.6,11,,
370,4.73,05-08-2024,None,Foggy,11,17,,
393,3.91,05-08-2024,None,Foggy,17.1,20,,
60,3.075,06-08-2024,None,Rainy,21,2,,
416,2.9,06-08-2024,None,Rainy,18.4,10,,
346,0.795,06-08-2024,None,Cloudy,22.6,15,,
277,3.48,06-08-2024,None,Cloudy,23.8,2,,
312,3.07,06-08-2024,None,Cloudy,24,7,,
119,0.265,06-08-2024,None,Sunny,26.9,20,,
342,4.705,06-08-2024,None,Cloudy,22.2,7,,
86,4.225,06-08-2024,None,Sunny,34.1,1,,
168,0.75,06-08-2024,None,Rainy,23.6,18,,
355,0.285,06-08-2024,None,Stormy,21.8,22,,
470,3.86,06-08-2024,None,Stormy,17.3,1,,
315,1.035,06-08-2024,None,Rainy,18.7,22,,
277,0.085,06-08-2024,None,Sunny,32.8,8,,
159,4.22,06-08-2024,None,Stormy,19,5,,
200,0.235,06-08-2024,None,Sunny,26.5,7,,
274,3.52,06-08-2024,None,Sunny,30,1,,
276,0.785,06-08-2024,None,Rainy,27,18,,
203,0.695,07-08-2024,None,Rainy,18,15,,
376,1.9,07-08-2024,None,Stormy,20.2,14,,
410,3.65,07-08-2024,None,Sunny,34.1,19,,
123,3.13,07-08-2024,None,Rainy,27.4,15,,
117,3.76,07-08-2024,None,Sunny,29.5,3,,
156,0.075,07-08-2024,None,Sunny,28.4,5,,
326,0.88,07-08-2024,None,Stormy,17.8,1,,
340,3.395,07-08-2024,None,Sunny,36.5,4,,
489,3.02,07-08-2024,None,Foggy,16.3,22,,
291,4.145,07-08-2024,None,Foggy,12.2,12,,
332,0.15,07-08-2024,None,Sunny,28.7,22,,
104,4.575,07-08-2024,None,Sunny,39.4,2,,
65,3.085,07-08-2024,None,Stormy,16.1,17,,
211,4.425,07-08-2024,None,Cloudy,26.4,9,,
446,1.96,07-08-2024,None,Cloudy,27.4,15,,
403,4.265,08-08-2024,None,Rainy,28,16,,
77,2.305,08-08-2024,None,Cloudy,25.6,23,,
187,4.205,08-08-2024,None,Rainy,24.3,8,,
341,2.145,08-08-2024,None,Stormy,20.8,8,,
440,3.2,08-08-2024,None,Stormy,22.6,20,,
432,0.935,08-08-2024,None,Cloudy,20.2,17,,
117,4.915,08-08-2024,None,Rainy,23.9,16,,
343,2.19,08-08-2024,None,Sunny,33.8,13,,
414,3.6,08-08-2024,None,Rainy,27,1,,
254,0.995,08-08-2024,None,Rainy,23.9,23,,
493,0.22,08-08-2024,None,Rainy,18.7,7,,
184,2.75,08-08-2024,None,Cloudy,25.7,14,,
204,3.885,09-08-2024,None,Stormy,16.2,19,,
178,4.04,09-08-2024,None,Cloudy,23.7,11,,
467,1.695,09-08-2024,None,Foggy,13.4,13,,
462,4.785,09-08-2024,None,Foggy,14.8,20,,
449,3.295,09-08-2024,None,Sunny,38.3,20,,
140,2.215,09-08-2024,None,Foggy,16.3,18,,
431,2.095,09-08-2024,None,Cloudy,29.4,22,,
139,4.385,09-08-2024,None,Stormy,17.6,2,,
367,4.69,09-08-2024,None,Rainy,19.1,8,,
492,4.165,09-08-2024,None,Foggy,14.1,18,,
404,4.77,09-08-2024,None,Rainy,22.8,12,,
500,3.705,10-08-2024,Weekend,Cloudy,27.2,14,,
208,4.72,10-08-2024,Weekend,Sunny,25.4,1,,
433,2.525,10-08-2024,Weekend,Stormy,21.1,11,,
168,4.32,10-08-2024,Weekend,Sunny,26.8,5,,
179,1.345,10-08-2024,Weekend,Cloudy,28.9,1,,
432,4.9,10-08-2024,Weekend,Rainy,22.1,15,,
172,3.915,10-08-2024,Weekend,Foggy,13.2,5,,
208,0.375,10-08-2024,Weekend,Foggy,11.6,1,,
255,4.675,10-08-2024,Weekend,Stormy,18.5,15,,
425,3.89,10-08-2024,Weekend,Rainy,18.5,19,,
444,2.66,10-08-2024,Weekend,Foggy,13.9,15,,
185,3.955,10-08-2024,Weekend,Cloudy,29.3,16,,
153,2.46,10-08-2024,Weekend,Rainy,23.5,1,,
339,3.525,10-08-2024,Weekend,Stormy,18.2,1,,
445,4.23,10-08-2024,Weekend,Foggy,15.9,14,,
495,0.52,10-08-2024,Weekend,Cloudy,27.4,15,,
245,3.455,10-08-2024,Weekend,Stormy,23.9,18,,
468,2.755,10-08-2024,Weekend,Stormy,18.5,9,,
294,2.37,10-08-2024,Weekend,Sunny,29.3,5,,
291,1.26,11-08-2024,Weekend,Foggy,15.8,20,,
500,1.575,11-08-2024,Weekend,Foggy,19.5,14,,
435,4.475,11-08-2024,Weekend,Cloudy,23.9,18,,
331,2.51,11-08-2024,Weekend,Sunny,25,23,,
178,2.83,11-08-2024,Weekend,Foggy,12.9,16,,
361,4.565,11-08-2024,Weekend,Cloudy,20.7,4,,
212,2.525,11-08-2024,Weekend,Stormy,22.5,7,,
331,0.975,11-08-2024,Weekend,Stormy,16.1,2,,
373,2.625,11-08-2024,Weekend,Foggy,16.2,0,,
477,3.015,11-08-2024,Weekend,Sunny,38.8,19,,
285,3.23,11-08-2024,Weekend,Stormy,21.9,8,,
374,4.61,11-08-2024,Weekend,Foggy,17.3,5,,
379,0.46,12-08-2024,None,Foggy,19.3,1,,
310,0.56,12-08-2024,None,Sunny,26.1,4,,
328,4.23,12-08-2024,None,Sunny,27.9,14,,
149,2.68,12-08-2024,None,Sunny,35.1,15,,
381,0.14,12-08-2024,None,Cloudy,20.6,16,,
376,1.845,12-08-2024,None,Foggy,17.2,15,,
231,0.585,12-08-2024,None,Rainy,27.7,2,,
396,3.295,12-08-2024,None,Foggy,12.1,22,,
290,0.125,12-08-2024,None,Sunny,32.2,7,,
453,3.38,12-08-2024,None,Foggy,10.6,17,,
395,4.205,12-08-2024,None,Sunny,30.2,10,,
471,1.46,12-08-2024,None,Cloudy,23.1,13,,
337,1.075,12-08-2024,None,Rainy,18.6,12,,
396,2.65,12-08-2024,None,Sunny,38.6,23,,
454,0.9,12-08-2024,None,Sunny,28.4,23,,
303,2.075,12-08-2024,None,Cloudy,20.1,22,,
131,2.23,13-08-2024,None,Sunny,38.4,5,,
432,0.22,13-08-2024,None,Cloudy,29.8,0,,
118,2.32,13-08-2024,None,Foggy,15.1,18,,
370,0.31,13-08-2024,None,Rainy,24.9,4,,
402,0.22,13-08-2024,None,Sunny,37.1,4,,
397,3.88,13-08-2024,None,Cloudy,26,17,,
203,2.375,13-08-2024,None,Stormy,23.1,0,,
366,0.46,13-08-2024,None,Sunny,33.5,14,,
301,3.915,13-08-2024,None,Stormy,20.2,7,,
373,1.86,13-08-2024,None,Cloudy,27,17,,
86,4.825,13-08-2024,None,Rainy,25.1,16,,
474,0.07,13-08-2024,None,Sunny,28.2,10,,
64,4.025,13-08-2024,None,Foggy,10.8,5,,
155,3.005,14-08-2024,Festival,Sunny,36.1,13,,
78,2.715,14-08-2024,Festival,Foggy,14.5,11,,
272,1.935,14-08-2024,Festival,Sunny,34,0,,
187,3.185,14-08-2024,Festival,Sunny,34,21,,
213,1.83,14-08-2024,Festival,Rainy,19.1,3,,
99,0.555,14-08-2024,Festival,Cloudy,23.5,10,,
361,1.4,14-08-2024,Festival,Sunny,34.4,9,,
274,3.195,14-08-2024,Festival,Stormy,22.1,14,,
488,2.89,14-08-2024,Festival,Foggy,16.6,16,,
180,2.395,14-08-2024,Festival,Sunny,35.9,22,,
326,2.68,14-08-2024,Festival,Sunny,36.4,12,,
413,1.14,14-08-2024,Festival,Foggy,11.1,20,,
364,0.305,14-08-2024,Festival,Stormy,20.3,1,,
452,4.245,14-08-2024,Festival,Foggy,11.2,2,,
287,1.83,14-08-2024,Festival,Stormy,23.6,18,,
156,1.59,14-08-2024,Festival,Cloudy,29.2,8,,
151,4.685,14-08-2024,Festival,Stormy,18.9,7,,
411,4.125,14-08-2024,Festival,Rainy,23.7,19,,
209,4.795,14-08-2024,Festival,Cloudy,27.1,21,,
442,4.78,15-08-2024,Public Holiday,Stormy,16.5,12,,
346,4.325,15-08-2024,Public Holiday,Cloudy,20.1,1,,
110,0.965,15-08-2024,Public Holiday,Stormy,19,9,,
332,4.1,15-08-2024,Public Holiday,Rainy,26.1,15,,
363,1.075,15-08-2024,Public Holiday,Rainy,23.7,22,,
174,2.715,15-08-2024,Public Holiday,Cloudy,20,12,,
279,4.305,15-08-2024,Public Holiday,Cloudy,23,18,,
242,3.955,15-08-2024,Public Holiday,Foggy,15.8,4,,
490,1.805,15-08-2024,Public Holiday,Foggy,17.2,3,,
434,4.795,15-08-2024,Public Holiday,Cloudy,25.3,0,,
245,0.03,15-08-2024,Public Holiday,Foggy,13.7,16,,
139,4.43,15-08-2024,Public Holiday,Stormy,22.1,15,,
268,4.565,15-08-2024,Public Holiday,Foggy,17.9,14,,
418,2.055,15-08-2024,Public Holiday,Foggy,12.5,7,,
304,1.35,15-08-2024,Public Holiday,Rainy,21.4,15,,
359,3.8,15-08-2024,Public Holiday,Stormy,23.7,1,,
288,3.585,16-08-2024,None,Sunny,29.8,7,,
456,4.16,16-08-2024,None,Cloudy,21.5,2,,
294,3.72,16-08-2024,None,Foggy,19.4,8,,
366,3.895,16-08-2024,None,Rainy,20.2,1,,
481,2.035,16-08-2024,None,Foggy,11.4,10,,
475,2.49,16-08-2024,None,Stormy,18.5,2,,
481,3.99,16-08-2024,None,Rainy,20.3,11,,
461,0.87,16-08-2024,None,Rainy,23.4,6,,
263,1.075,16-08-2024,None,Cloudy,24.6,9,,
329,3.88,17-08-2024,Weekend,Foggy,16.3,0,,
427,2.875,17-08-2024,Weekend,Rainy,24.7,0,,
460,2.315,17-08-2024,Weekend,Stormy,20.3,15,,
246,3.14,17-08-2024,Weekend,Cloudy,20.6,10,,
335,4.095,17-08-2024,Weekend,Rainy,26.9,22,,
477,1.02,17-08-2024,Weekend,Cloudy,26,3,,
67,4.33,17-08-2024,Weekend,Cloudy,23.2,6,,
78,2.905,17-08-2024,Weekend,Cloudy,24,5,,
70,4.165,17-08-2024,Weekend,Cloudy,22.4,18,,
460,1.055,17-08-2024,Weekend,Stormy,23.5,6,,
402,2.52,17-08-2024,Weekend,Cloudy,21.7,20,,
61,2.13,17-08-2024,Weekend,Cloudy,26.1,10,,
83,0.72,17-08-2024,Weekend,Foggy,15.8,9,,
486,2.77,18-08-2024,Weekend,Foggy,10.2,7,,
65,1.825,18-08-2024,Weekend,Sunny,29.9,19,,
231,1.605,18-08-2024,Weekend,Sunny,28.4,3,,
351,2.205,18-08-2024,Weekend,Foggy,10.2,8,,
405,3.16,18-08-2024,Weekend,Sunny,27.6,12,,
320,4.69,18-08-2024,Weekend,Cloudy,23.1,6,,
359,0.575,18-08-2024,Weekend,Cloudy,29.6,3,,
406,0.79,18-08-2024,Weekend,Rainy,25.3,5,,
161,4.76,18-08-2024,Weekend,Stormy,18.7,1,,
274,1.725,18-08-2024,Weekend,Sunny,29.9,2,,
366,1.045,18-08-2024,Weekend,Rainy,26.4,9,,
483,0.985,18-08-2024,Weekend,Cloudy,30,23,,
159,0.93,18-08-2024,Weekend,Cloudy,24.6,0,,
98,0.81,19-08-2024,None,Cloudy,23.5,18,,
433,1.925,19-08-2024,None,Rainy,21.7,4,,
246,2.83,19-08-2024,None,Sunny,35.4,5,,
177,4.85,19-08-2024,None,Cloudy,27.5,17,,
160,4.235,19-08-2024,None,Cloudy,28.6,0,,
187,1.305,19-08-2024,None,Rainy,21.2,11,,
438,0.95,19-08-2024,None,Rainy,22.9,20,,
118,3.155,19-08-2024,None,Foggy,16,3,,
498,1.175,19-08-2024,None,Stormy,19.4,4,,
93,2.235,19-08-2024,None,Stormy,18.7,23,,
51,1.975,19-08-2024,None,Stormy,17.2,22,,
201,3.11,19-08-2024,None,Stormy,17.4,12,,
70,0.04,19-08-2024,None,Foggy,16.9,22,,
378,4.315,20-08-2024,None,Cloudy,21.1,0,,
314,4.815,20-08-2024,None,Cloudy,27.2,1,,
335,0.625,20-08-2024,None,Cloudy,27.6,19,,
311,1.615,20-08-2024,None,Foggy,17.8,20,,
300,3.975,20-08-2024,None,Rainy,27.8,8,,
251,2.505,20-08-2024,None,Sunny,29.1,14,,
130,3.665,20-08-2024,None,Foggy,10.7,23,,
384,1.08,20-08-2024,None,Rainy,20,14,,
195,3.875,20-08-2024,None,Sunny,28.4,0,,
151,4.49,20-08-2024,None,Foggy,11.5,23,,
151,2.41,20-08-2024,None,Sunny,36.4,0,,
163,4.81,20-08-2024,None,Cloudy,20.4,10,,
57,0.295,20-08-2024,None,Cloudy,26.2,11,,
433,4.93,21-08-2024,None,Foggy,13.9,6,,
282,4.3,21-08-2024,None,Sunny,38.8,9,,
271,2.03,21-08-2024,None,Foggy,13.1,5,,
195,1.09,21-08-2024,None,Rainy,22,7,,
232,0.48,21-08-2024,None,Cloudy,21.6,18,,
416,4.485,21-08-2024,None,Stormy,16.4,23,,
128,2.43,21-08-2024,None,Sunny,29.9,12,,
279,4.08,21-08-2024,None,Stormy,21.6,18,,
446,0.41,21-08-2024,None,Stormy,17.7,0,,
238,0.945,21-08-2024,None,Sunny,28.1,14,,
444,4.495,21-08-2024,None,Foggy,19.7,2,,
93,0.44,21-08-2024,None,Sunny,39.5,16,,
312,2.78,21-08-2024,None,Sunny,38.5,22,,
246,4.535,21-08-2024,None,Stormy,18.9,11,,
444,2.675,21-08-2024,None,Stormy,16.7,11,,
103,4.495,21-08-2024,None,Cloudy,29.8,1,,
263,4.465,21-08-2024,None,Foggy,14.6,6,,
61,1.355,21-08-2024,None,Foggy,19.7,19,,
389,0.445,22-08-2024,None,Sunny,36.6,15,,
430,0.635,22-08-2024,None,Foggy,17,23,,
58,3.355,22-08-2024,None,Stormy,16.1,1,,
235,3.465,22-08-2024,None,Foggy,13.6,1,,
494,4.155,22-08-2024,None,Rainy,23.3,10,,
113,2.31,22-08-2024,None,Cloudy,21.1,5,,
131,1.565,22-08-2024,None,Foggy,12.9,17,,
303,2.405,22-08-2024,None,Cloudy,24.5,21,,
103,0.21,22-08-2024,None,Cloudy,26.7,10,,
411,2.07,22-08-2024,None,Stormy,21.4,9,,
224,3.355,22-08-2024,None,Cloudy,24.7,4,,
96,4.675,22-08-2024,None,Cloudy,24.7,3,,
454,2.545,22-08-2024,None,Rainy,20.7,15,,
172,1.98,23-08-2024,None,Rainy,23.8,20,,
445,2.95,23-08-2024,None,Stormy,17.1,13,,
219,4.115,23-08-2024,None,Rainy,19.8,1,,
209,1.8,23-08-2024,None,Stormy,21.2,20,,
397,3.47,23-08-2024,None,Cloudy,24.5,7,,
211,2.18,23-08-2024,None,Sunny,33.9,13,,
114,2.8,23-08-2024,None,Foggy,15.9,3,,
460,2.035,23-08-2024,None,Sunny,31.9,0,,
127,1.805,23-08-2024,None,Rainy,24.3,8,,
312,1.755,23-08-2024,None,Rainy,19.3,9,,
79,3.165,23-08-2024,None,Cloudy,29.8,4,,
292,1.72,23-08-2024,None,Rainy,27.2,8,,
365,1.34,23-08-2024,None,Rainy,26.4,2,,
102,0.565,23-08-2024,None,Stormy,21.2,13,,
380,4.63,24-08-2024,Weekend,Sunny,30.9,11,,
179,3.925,24-08-2024,Weekend,Cloudy,28.1,19,,
50,4.975,24-08-2024,Weekend,Rainy,25.1,12,,
373,4.79,24-08-2024,Weekend,Foggy,19.1,17,,
214,0.41,24-08-2024,Weekend,Foggy,11.4,12,,
452,1.37,24-08-2024,Weekend,Rainy,26.4,20,,
393,2.52,24-08-2024,Weekend,Foggy,17.4,18,,
303,4.995,24-08-2024,Weekend,Foggy,19.3,17,,
341,2.955,24-08-2024,Weekend,Stormy,22.8,2,,
358,1.165,24-08-2024,Weekend,Foggy,19,20,,
199,2.085,24-08-2024,Weekend,Foggy,11,21,,
418,2.935,24-08-2024,Weekend,Sunny,30,23,,
98,1.21,24-08-2024,Weekend,Cloudy,21,12,,
337,2.305,25-08-2024,Weekend,Sunny,38.1,12,,
130,4.995,25-08-2024,Weekend,Cloudy,28.6,0,,
370,0.89,25-08-2024,Weekend,Cloudy,26.6,5,,
267,3.09,25-08-2024,Weekend,Rainy,22.6,18,,
217,0.405,25-08-2024,Weekend,Sunny,37.7,12,,
199,1.845,25-08-2024,Weekend,Cloudy,25.2,6,,
219,3.75,25-08-2024,Weekend,Sunny,39.1,12,,
397,1.91,25-08-2024,Weekend,Sunny,33.6,10,,
416,1.85,25-08-2024,Weekend,Stormy,21.6,23,,
463,3.41,25-08-2024,Weekend,Stormy,18.5,23,,
139,3.715,25-08-2024,Weekend,Rainy,22.4,8,,
144,2.49,25-08-2024,Weekend,Foggy,12.7,12,,
493,1.205,25-08-2024,Weekend,Rainy,19.3,7,,
163,4.59,25-08-2024,Weekend,Stormy,20.8,6,,
458,3.065,25-08-2024,Weekend,Stormy,22.8,7,,
309,1.415,25-08-2024,Weekend,Stormy,19.3,19,,
377,4.025,26-08-2024,Festival,Rainy,22.6,14,,
54,0.345,26-08-2024,Festival,Cloudy,23.6,13,,
243,2.29,26-08-2024,Festival,Cloudy,28.6,11,,
149,2.38,26-08-2024,Festival,Stormy,17.1,0,,
74,4.425,26-08-2024,Festival,Rainy,23.4,22,,
245,3.045,26-08-2024,Festival,Stormy,22.1,7,,
78,2.97,26-08-2024,Festival,Cloudy,25.5,18,,
247,1.09,26-08-2024,Festival,Foggy,18.7,4,,
323,0.945,26-08-2024,Festival,Stormy,16.8,7,,
404,4.89,26-08-2024,Festival,Sunny,39.2,3,,
391,2.295,26-08-2024,Festival,Rainy,21.8,13,,
148,1.615,27-08-2024,None,Rainy,23.7,19,,
184,3.7,27-08-2024,None,Stormy,21.6,2,,
270,4.885,27-08-2024,None,Sunny,35.9,11,,
308,4.595,27-08-2024,None,Sunny,32.6,18,,
235,0.905,27-08-2024,None,Foggy,11.3,6,,
242,3.425,27-08-2024,None,Rainy,20.3,18,,
412,2.705,27-08-2024,None,Cloudy,28.9,8,,
486,0.36,27-08-2024,None,Stormy,23.1,14,,
169,2.22,27-08-2024,None,Cloudy,25.5,13,,
236,4.07,27-08-2024,None,Rainy,26.7,18,,
65,0.56,27-08-2024,None,Stormy,19.1,17,,
459,2.015,27-08-2024,None,Cloudy,29,15,,
263,2.92,27-08-2024,None,Rainy,23.7,8,,
306,1.29,27-08-2024,None,Foggy,14.3,6,,
378,0.695,28-08-2024,None,Cloudy,25.2,15,,
176,3.195,28-08-2024,None,Stormy,22.6,16,,
77,1.92,28-08-2024,None,Rainy,20.8,4,,
217,4.52,28-08-2024,None,Cloudy,28.8,6,,
408,0.675,28-08-2024,None,Foggy,15.5,10,,
447,4.31,28-08-2024,None,Cloudy,22.1,19,,
442,0.56,28-08-2024,None,Stormy,19.5,6,,
285,3.67,28-08-2024,None,Sunny,30.9,19,,
432,3.125,28-08-2024,None,Cloudy,23.3,20,,
450,3.315,28-08-2024,None,Rainy,24.7,23,,
268,4.08,28-08-2024,None,Stormy,19.7,2,,
491,0.685,28-08-2024,None,Stormy,22.7,2,,
190,3.05,28-08-2024,None,Cloudy,26.8,22,,
282,0.285,28-08-2024,None,Stormy,20.5,10,,
427,0.37,28-08-2024,None,Rainy,19.1,9,,
155,1.375,28-08-2024,None,Rainy,18.7,23,,
272,4.575,29-08-2024,None,Rainy,27.2,9,,
277,1.79,29-08-2024,None,Foggy,16.1,10,,
192,1.065,29-08-2024,None,Cloudy,21.2,14,,
351,0.04,29-08-2024,None,Sunny,26.3,13,,
423,1.265,29-08-2024,None,Sunny,30.5,7,,
88,4.245,29-08-2024,None,Rainy,22.4,3,,
315,2.695,29-08-2024,None,Foggy,16.9,22,,
348,1.21,30-08-2024,Festival,Sunny,34.4,22,,
84,2.94,30-08-2024,Festival,Rainy,24.6,12,,
420,3.22,30-08-2024,Festival,Foggy,10.9,13,,
300,4.665,30-08-2024,Festival,Rainy,26.4,19,,
273,1.64,30-08-2024,Festival,Cloudy,25.5,1,,
272,1.275,30-08-2024,Festival,Rainy,26.5,0,,
227,0.025,30-08-2024,Festival,Sunny,25.3,7,,
121,0.21,30-08-2024,Festival,Sunny,30.9,9,,
359,3.81,30-08-2024,Festival,Rainy,19,17,,
182,1.55,30-08-2024,Festival,Rainy,20.1,14,,
173,0.575,30-08-2024,Festival,Cloudy,22.2,14,,
79,4.285,30-08-2024,Festival,Cloudy,20.7,3,,
104,2.82,30-08-2024,Festival,Sunny,36.7,10,,
62,1.255,31-08-2024,Weekend,Stormy,20,16,,
358,0.455,31-08-2024,Weekend,Foggy,18.7,21,,
64,0.985,31-08-2024,Weekend,Foggy,16.5,13,,
370,0.79,31-08-2024,Weekend,Foggy,17.3,7,,
72,3.26,31-08-2024,Weekend,Foggy,13.4,3,,
235,4.93,31-08-2024,Weekend,Foggy,10.8,4,,
345,4.745,31-08-2024,Weekend,Sunny,39.6,0,,
348,2.275,31-08-2024,Weekend,Rainy,20.7,23,,
451,2.59,31-08-2024,Weekend,Foggy,11.4,11,,
368,0.915,31-08-2024,Weekend,Rainy,21.3,6,,
